0	0	0	4	2.5
0	0	0	4	2.5
0	0	1	255	3.5
1	1	0	34	4.0
0	0	1	16	3.5
0	1	0	201	4.0
0	1	0	73	3.0
1	1	1	16	2.5
0	0	0	17	3.5
1	1	1	131	3.0
0	0	0	42	4.5
1	1	0	356	3.5
1	1	1	304	4.0
0	0	1	134	3.5
0	1	1	79	2.5
0	0	1	15	3.0
0	0	1	72	3.0
0	0	0	16	1.5
1	1	1	25	4.0
0	1	1	15	2.5
1	1	0	54	4.5
1	1	0	6	4.5
0	1	0	29	4.0
0	0	0	9	2.5
0	0	0	8	4.5
1	1	0	31	3.0
1	1	0	273	3.0
0	0	1	30	4.0
1	1	1	22	3.5
0	0	0	8	2.0
0	0	1	223	4.0
1	1	1	121	4.0
0	0	1	53	3.5
1	1	1	13	3.5
1	1	0	23	3.0
0	0	0	9	3.0
0	0	0	45	3.0
0	1	0	76	3.5
0	1	0	68	3.0
1	1	0	5	3.0
0	0	1	24	2.0
0	1	0	55	4.0
1	0	1	52	3.5
0	0	1	37	4.0
0	0	1	211	3.5
0	0	0	8	2.5
0	0	0	7	2.5
0	0	0	17	2.5
0	0	1	27	3.5
0	0	0	5	3.5
1	1	0	101	4.0
1	1	1	206	4.0
0	1	1	1551	4.5
0	0	1	11	4.5
0	0	1	48	3.5
0	0	1	37	3.0
1	1	1	125	3.5
1	1	0	27	3.5
0	0	1	91	3.5
0	0	1	90	3.5
0	0	0	6	2.0
1	1	0	506	4.0
0	0	1	43	3.5
1	1	0	199	2.5
1	0	0	12	3.5
0	0	1	252	4.5
1	1	1	218	4.0
0	0	1	91	3.0
0	1	0	7	3.5
0	0	0	10	3.0
0	0	0	5	3.0
0	1	0	136	3.0
0	1	0	145	3.5
1	1	1	16	4.0
1	1	1	64	4.0
1	1	1	24	3.0
0	0	0	16	2.5
0	0	0	12	3.0
1	1	0	26	4.0
0	0	1	79	3.5
1	1	0	42	3.5
0	1	1	9	3.5
0	0	0	11	4.0
0	0	0	22	2.0
0	0	0	5	3.5
0	1	0	23	2.5
0	1	1	83	3.5
1	1	1	28	4.0
0	1	1	44	3.0
0	0	0	6	3.0
0	0	1	88	3.0
0	0	0	9	2.5
0	1	1	31	2.5
0	1	1	924	4.0
0	0	0	12	3.5
1	1	1	94	3.5
1	1	1	67	4.0
1	1	0	41	5.0
0	0	1	108	3.0
0	0	1	33	3.5
0	0	0	17	3.5
0	0	0	6	3.5
0	1	1	203	3.5
0	1	1	223	3.0
0	1	1	148	3.5
1	1	0	189	3.5
0	0	0	10	2.5
0	0	0	11	3.5
0	0	1	125	3.5
0	1	1	31	3.0
0	0	1	172	4.0
0	0	0	5	2.5
0	0	1	83	3.5
0	0	0	31	3.5
1	1	1	317	4.0
0	0	1	18	2.5
0	1	1	29	3.0
0	0	0	10	2.0
0	0	1	36	3.5
0	1	0	190	3.0
0	0	0	825	3.0
0	0	1	58	2.0
0	1	0	27	2.5
1	1	0	53	4.0
0	1	1	48	3.5
0	1	1	49	4.0
1	1	1	140	4.0
0	0	1	64	3.0
0	0	0	15	2.5
1	1	1	43	4.0
1	1	1	96	4.0
0	1	0	98	3.5
1	1	1	39	3.0
1	1	1	108	3.5
0	0	0	31	4.5
1	1	1	48	4.0
1	1	1	76	4.0
0	0	1	29	2.5
0	1	1	29	3.0
1	1	0	66	3.0
1	1	1	230	3.5
1	1	0	13	3.0
0	1	1	983	2.5
0	0	0	12	3.5
0	0	1	52	3.5
1	1	1	74	4.0
1	1	1	262	3.5
0	0	1	120	4.0
0	0	0	8	3.0
0	0	1	33	3.5
0	1	1	33	4.0
1	1	1	30	4.5
0	0	1	24	3.0
1	0	1	75	4.0
0	1	1	10	4.5
1	1	1	147	3.5
0	0	1	11	3.0
0	1	1	11	2.5
1	1	0	340	4.0
0	0	0	8	5.0
1	1	1	94	2.0
0	0	0	7	1.5
0	0	0	6	2.5
0	0	1	61	3.5
0	1	1	240	3.0
1	1	1	103	4.0
0	1	1	17	2.5
1	1	1	265	1.5
1	1	1	19	2.5
0	0	1	15	3.0
0	1	1	359	4.0
0	1	0	14	3.5
0	0	1	44	3.0
1	1	1	28	2.5
0	0	0	10	2.0
1	1	1	72	4.5
0	0	1	30	2.5
0	1	0	69	3.0
1	1	1	376	4.5
0	0	1	85	3.5
0	1	1	97	4.0
0	0	1	38	3.0
0	0	0	31	3.5
1	1	0	23	3.5
0	0	0	43	4.0
0	1	1	231	4.5
1	1	1	81	3.5
1	0	0	22	4.0
0	0	0	8	4.0
0	0	0	9	2.5
0	0	0	12	3.0
1	1	0	133	3.0
0	1	0	888	4.5
0	0	1	44	4.0
0	0	0	16	4.0
0	0	0	9	2.0
0	1	1	23	3.0
1	1	1	67	3.5
0	0	0	6	3.0
0	0	0	4	3.5
1	1	1	136	3.5
1	1	0	485	4.0
0	0	1	44	4.0
0	0	0	6	3.0
1	1	0	24	3.5
0	0	0	14	2.0
1	1	0	237	4.0
0	0	0	24	4.0
0	0	0	5	2.0
0	0	0	26	3.5
1	1	0	73	4.0
1	1	0	7	4.0
0	0	0	38	3.5
0	0	1	14	2.5
1	1	1	62	2.5
1	1	1	171	3.5
0	0	0	4	2.5
0	0	0	18	3.0
0	0	1	99	4.0
1	1	1	866	3.5
1	1	1	109	3.5
0	1	0	578	3.5
1	1	1	251	4.0
0	1	1	13	4.0
0	0	1	20	4.5
0	0	1	32	3.0
1	1	0	93	3.0
1	1	1	80	3.5
0	1	1	8	3.5
0	1	1	266	4.0
1	1	1	177	4.0
0	0	1	53	4.5
0	1	1	111	4.5
0	0	0	13	2.5
0	1	1	61	4.0
0	1	1	180	4.0
0	0	0	8	2.0
0	0	0	5	3.0
1	1	0	16	3.5
1	1	1	211	4.5
1	1	1	90	4.0
1	1	1	344	4.5
1	1	1	87	3.5
1	1	1	32	3.0
1	1	1	346	3.5
1	1	1	187	3.5
1	1	1	200	3.5
0	0	1	22	3.0
0	0	1	16	4.5
0	0	1	19	1.5
1	1	1	13	3.5
0	0	0	8	3.5
0	0	1	27	4.0
0	0	0	66	3.5
0	0	0	162	4.5
1	1	1	196	4.5
1	1	1	235	4.0
1	1	0	5	3.0
1	1	1	436	4.0
1	1	1	320	4.0
0	0	0	35	2.0
0	0	0	13	4.0
1	1	1	85	3.5
0	0	1	17	2.5
1	1	0	625	3.5
0	1	1	41	4.0
0	0	1	71	3.5
0	1	0	125	3.0
0	1	1	466	4.0
1	1	0	93	3.0
0	0	0	11	3.5
0	0	1	33	3.5
0	1	1	89	2.5
1	1	1	85	4.0
0	0	1	21	2.5
0	0	1	12	4.0
0	0	1	19	3.5
1	1	1	90	3.0
0	0	1	29	4.0
1	1	1	59	2.0
1	1	0	11	3.0
0	1	1	186	2.5
1	1	1	91	3.5
0	0	1	19	3.0
1	1	1	94	3.5
0	1	1	207	3.0
0	0	1	57	4.0
1	1	0	374	3.5
0	0	0	12	2.5
1	1	0	223	4.0
0	1	0	163	4.0
0	1	0	42	3.5
0	0	1	41	3.0
0	0	0	19	3.5
1	1	1	100	3.0
0	1	1	168	4.0
1	1	0	37	4.0
1	1	1	196	4.0
1	1	0	145	3.5
1	1	0	29	4.0
1	1	1	146	3.5
1	1	0	41	3.5
0	1	0	25	2.5
1	1	1	36	4.0
0	0	0	16	3.5
0	0	0	13	3.5
0	1	0	8	2.0
0	0	1	76	3.0
1	1	1	39	4.0
0	0	1	31	3.5
1	1	1	111	3.0
1	1	1	148	4.0
1	1	1	33	3.0
1	1	1	44	4.0
0	0	0	12	2.5
1	1	0	46	3.5
0	0	1	42	3.0
0	1	1	149	4.5
1	1	0	107	4.0
0	0	1	38	4.5
0	0	0	3	3.5
0	1	0	203	4.0
0	0	1	131	4.5
1	1	1	39	4.5
1	1	0	38	3.5
1	1	1	70	4.0
0	1	0	251	3.5
0	1	1	72	3.5
1	1	0	146	3.0
1	1	1	12	4.0
1	0	1	156	4.5
1	1	1	185	4.5
1	1	1	187	3.5
1	1	0	1171	4.5
0	0	1	20	3.5
0	1	1	30	4.0
0	0	0	116	4.0
0	1	1	33	2.5
0	0	1	45	4.5
0	1	0	7	3.5
0	0	1	42	2.5
0	0	1	185	4.0
1	1	0	191	3.5
0	0	1	29	3.0
0	0	1	244	2.5
0	0	0	12	3.5
0	0	1	66	4.0
0	1	0	19	1.5
0	0	0	13	2.5
1	1	1	250	3.5
0	0	0	12	3.0
0	0	0	5	2.0
0	0	0	20	3.5
1	1	0	49	4.0
0	0	1	566	4.5
1	1	1	204	3.0
0	1	0	359	4.0
0	0	0	26	4.0
0	1	1	70	3.5
1	1	1	191	3.0
0	0	0	8	2.0
0	0	1	37	4.0
0	1	0	32	3.0
1	1	1	108	3.0
0	1	1	243	4.5
1	1	0	163	3.0
0	0	0	10	4.0
1	1	1	21	3.5
0	1	1	162	3.5
0	1	0	55	3.0
1	1	1	106	3.5
1	1	0	5	3.0
0	1	1	46	2.5
0	0	1	209	4.5
0	0	1	57	2.5
0	0	1	17	2.0
0	0	1	8	3.0
0	0	0	6	3.0
0	0	1	13	3.0
1	1	0	15	4.0
0	1	1	31	2.5
1	1	0	324	3.0
0	0	1	49	3.5
0	1	1	204	3.5
0	1	1	161	4.0
1	1	1	19	4.0
0	0	0	13	3.0
1	1	1	21	4.0
0	0	0	20	2.5
0	1	0	71	4.5
0	1	0	331	3.5
0	1	0	597	3.5
1	1	1	48	4.0
0	1	1	95	4.0
1	1	1	48	3.5
1	1	0	30	3.5
0	0	0	42	4.0
0	0	0	12	1.5
0	0	0	13	2.0
0	0	1	26	3.5
0	0	0	7	2.5
1	1	0	277	4.0
0	1	1	35	3.5
0	1	0	16	3.5
1	1	0	306	3.5
0	0	1	83	4.0
0	0	1	34	3.5
0	0	0	20	2.5
0	0	0	4	2.0
1	1	0	12	3.0
1	1	0	501	3.5
0	1	1	13	3.5
1	1	1	122	3.5
0	0	1	76	4.5
0	0	1	68	3.0
1	1	0	767	3.0
1	1	1	151	3.5
0	0	1	26	3.5
0	0	0	4	3.0
0	0	0	12	2.5
0	1	0	963	4.0
0	0	1	59	4.5
1	1	1	97	3.5
0	1	0	57	3.5
0	0	0	35	1.5
0	0	0	8	3.5
0	0	0	9	1.0
0	0	1	21	1.5
1	1	1	176	3.5
0	1	1	37	3.0
0	1	1	81	4.0
0	0	1	35	3.5
1	1	0	60	3.0
1	1	1	236	3.5
0	0	0	4	2.5
1	1	1	157	3.5
0	1	0	77	5.0
1	1	1	44	3.5
0	0	0	413	3.5
0	1	1	42	3.5
1	1	1	284	4.0
0	1	0	68	3.0
1	1	1	7	3.5
1	1	0	590	4.0
0	0	1	130	4.0
0	0	0	8	4.0
0	1	1	755	4.0
1	1	1	351	4.0
0	0	0	18	3.5
1	1	0	179	4.5
0	0	0	17	4.0
1	1	1	24	4.0
0	0	0	3	1.5
1	1	0	49	3.5
1	1	0	820	4.0
1	1	0	190	3.5
0	1	0	11	3.5
0	1	1	13	3.5
0	1	1	20	3.5
0	1	0	12	3.5
0	1	1	35	3.5
1	1	0	119	3.5
1	1	1	20	3.5
1	1	0	160	3.5
0	0	0	10	2.0
0	0	1	9	2.5
1	1	1	28	3.0
0	1	0	215	4.0
1	1	1	170	4.0
1	1	1	103	2.5
1	1	1	110	4.0
1	1	1	244	4.0
0	0	0	14	2.0
0	1	1	19	3.5
0	0	0	15	2.0
0	1	1	333	4.5
0	1	1	51	3.5
1	1	1	123	4.0
0	1	1	18	2.5
0	0	0	9	3.0
1	1	1	208	4.0
1	1	0	22	3.5
0	0	0	10	2.5
0	0	0	7	3.0
0	1	1	325	4.0
1	1	0	81	4.0
1	1	1	42	3.0
1	1	1	990	4.5
1	1	1	20	4.0
0	0	0	12	2.5
1	1	0	181	3.5
1	1	1	102	3.0
1	1	1	53	3.5
0	0	0	6	3.0
1	1	0	41	2.5
0	0	0	17	3.0
1	1	1	49	3.0
0	0	1	44	4.0
1	1	0	154	4.0
1	1	0	82	4.0
1	1	1	51	4.0
0	0	1	17	2.0
1	1	1	93	4.0
0	1	1	132	3.0
1	1	1	368	4.5
0	0	1	12	3.5
0	0	0	11	3.5
0	0	1	40	2.5
0	1	1	138	3.5
0	0	1	70	3.0
0	0	0	17	4.0
1	1	1	439	4.5
0	0	1	6	4.0
1	1	0	413	4.0
0	1	1	17	3.5
1	1	0	88	3.0
1	1	1	10	3.0
0	1	1	25	3.5
0	0	1	61	4.0
1	1	1	12	3.0
1	1	1	71	3.5
1	1	1	650	4.5
1	1	1	480	3.5
0	1	0	61	3.5
0	0	0	9	3.0
0	0	0	40	2.0
1	1	1	48	3.5
1	1	0	168	4.0
0	0	0	6	2.0
0	0	1	94	4.0
1	0	1	118	3.5
0	0	0	71	3.5
0	1	1	237	4.0
0	0	0	26	2.0
1	1	1	6	4.0
0	0	1	23	3.5
1	1	1	212	3.5
0	1	1	73	4.0
0	0	1	78	4.5
0	0	0	8	2.0
1	1	0	67	3.0
0	1	0	121	3.5
1	1	0	85	4.0
0	0	1	49	3.5
0	1	0	527	3.0
0	1	1	27	3.0
0	1	0	46	3.0
1	1	0	123	4.0
1	1	1	249	4.0
0	0	1	489	3.5
0	0	0	33	2.0
1	1	1	183	3.5
0	1	1	53	3.5
0	0	1	85	3.0
0	1	0	38	3.5
0	0	0	4	2.5
0	0	1	59	4.0
0	0	1	32	4.0
0	0	1	13	2.5
0	0	0	24	4.0
1	1	1	27	3.0
0	1	0	18	3.5
0	1	0	53	3.5
1	1	1	40	3.0
0	1	1	13	4.5
1	1	0	135	4.5
0	0	1	22	2.0
1	1	0	410	4.0
0	0	0	13	2.0
0	1	1	21	3.0
0	0	1	33	3.0
1	1	1	182	4.0
0	0	1	33	4.0
0	0	0	12	2.0
0	1	0	8	3.0
1	1	0	950	4.0
0	0	0	3	3.0
1	1	1	57	3.0
0	1	1	51	3.5
1	1	1	80	4.0
0	0	1	55	3.5
1	1	0	52	2.5
0	1	1	102	3.5
1	1	1	25	3.0
1	1	1	196	3.5
0	0	0	5	3.5
0	0	0	42	4.0
1	1	0	54	4.0
1	1	1	86	4.0
1	1	0	187	3.5
1	1	1	242	3.5
0	1	1	154	4.0
0	0	0	5	3.0
0	0	1	13	2.5
0	0	0	23	3.5
0	1	1	192	3.0
0	1	0	222	3.5
1	1	0	52	2.5
1	1	0	3014	4.0
1	1	1	9	4.0
0	0	1	22	4.0
0	0	0	21	2.0
0	1	1	179	4.0
0	1	0	5	1.5
1	1	0	84	3.0
0	0	1	166	3.5
1	1	1	216	4.0
0	0	1	67	2.0
0	0	0	135	4.0
0	1	1	33	4.0
1	1	0	38	4.5
1	1	1	149	3.5
0	0	1	19	2.5
0	1	1	49	2.5
1	1	1	240	3.5
1	1	1	551	4.0
1	1	1	9	4.5
0	0	0	1305	4.0
0	1	1	18	4.0
0	0	0	31	4.0
0	0	0	12	3.5
0	0	1	31	4.0
1	1	0	850	4.0
1	1	1	777	4.0
1	1	1	123	4.0
1	1	1	332	4.0
1	1	1	30	4.0
0	0	1	53	2.5
0	1	1	14	4.0
0	0	0	16	3.0
1	1	1	58	5.0
1	1	0	13	4.0
0	0	0	11	2.5
0	1	1	75	4.0
0	1	0	276	4.0
1	1	0	19	3.5
1	1	1	532	3.5
1	1	1	48	3.5
1	1	0	239	4.0
0	1	1	41	2.5
1	1	0	6	3.5
0	0	1	169	4.5
1	1	0	37	4.0
1	1	1	37	3.5
0	0	1	15	2.0
0	1	1	49	4.0
1	1	1	104	4.5
1	1	0	959	4.0
0	0	1	68	3.5
1	1	0	36	3.5
1	1	1	93	4.0
0	0	1	40	3.5
0	0	0	8	2.5
1	1	1	149	4.0
0	0	0	4	4.0
1	1	0	215	4.0
1	1	1	72	4.0
0	1	1	21	3.5
0	0	1	94	3.0
1	1	1	213	4.0
1	1	1	254	3.5
0	0	0	16	3.0
1	1	1	15	3.5
0	1	1	255	4.0
1	1	0	321	4.0
0	0	0	7	3.5
0	0	1	35	3.0
1	1	1	128	4.0
0	0	1	56	3.5
0	1	0	52	3.0
0	1	1	18	2.5
0	0	1	60	4.0
0	1	0	40	4.0
1	1	1	18	3.5
1	1	1	95	3.5
0	1	1	48	3.5
1	1	0	829	4.0
1	1	1	382	3.5
0	1	0	303	3.0
0	0	1	22	4.0
1	1	1	16	4.0
0	0	0	5	3.0
0	0	1	27	2.5
1	1	1	177	4.0
0	0	1	42	4.0
0	0	0	3	2.5
0	0	0	47	2.5
0	0	1	55	3.0
1	1	1	132	4.0
0	0	1	17	2.5
0	0	1	17	4.5
0	0	0	14	2.0
1	1	1	143	3.0
1	1	1	190	4.5
0	1	1	152	3.5
0	0	1	27	3.0
0	0	1	85	3.5
0	1	1	3	3.0
0	0	0	5	1.5
0	1	0	46	3.0
0	1	0	7	3.5
0	0	0	8	3.0
1	1	1	167	3.5
0	1	0	37	4.0
1	1	0	210	3.0
0	1	1	172	3.0
1	1	0	797	4.0
0	1	0	14	4.5
0	0	1	110	4.0
0	1	0	319	3.5
0	0	0	7	2.0
0	1	0	12	2.5
1	1	1	41	3.0
0	1	1	28	3.5
0	0	1	68	3.5
1	1	0	121	3.5
0	0	0	4	3.5
1	1	1	57	4.0
1	1	1	68	3.0
1	1	0	146	3.5
0	0	1	52	3.0
0	0	0	7	3.0
0	0	0	13	1.5
0	0	0	34	3.5
0	1	0	29	2.5
0	1	1	55	4.5
1	1	1	25	3.5
1	1	1	154	3.0
0	0	1	65	4.0
0	0	1	57	3.0
1	1	1	187	4.5
1	1	1	340	4.0
0	0	0	7	2.0
0	0	1	31	4.0
0	0	0	16	3.0
1	1	1	405	4.0
1	1	1	272	4.0
0	0	1	17	3.0
1	1	1	207	4.0
0	0	1	120	4.0
0	0	1	11	2.5
0	0	1	14	2.5
1	1	0	179	4.0
1	1	1	40	3.0
1	1	0	188	4.0
1	1	0	56	4.0
0	0	1	41	4.0
0	0	0	8	3.5
0	0	0	136	3.5
0	0	1	18	4.0
0	1	1	180	4.0
1	0	1	85	3.0
1	1	1	172	4.5
1	1	0	216	3.0
1	1	1	265	4.0
1	1	1	110	3.5
0	0	0	8	3.0
1	1	1	1224	4.5
0	1	1	55	3.5
0	0	1	20	2.5
0	0	0	7	3.5
0	0	0	7	3.5
1	1	0	468	4.0
0	1	1	165	3.5
1	1	1	125	3.5
0	0	0	8	3.5
0	1	1	55	3.5
1	1	1	36	3.0
1	1	0	170	3.5
0	1	0	426	3.5
1	1	0	207	4.0
0	0	0	15	3.5
0	0	1	32	4.0
0	0	1	24	4.5
1	1	1	541	3.5
0	1	0	154	4.5
1	1	1	11	2.5
1	1	0	228	2.5
0	0	0	15	2.5
0	0	0	16	2.5
0	0	0	95	3.5
0	0	0	18	3.0
0	0	0	8	1.5
1	1	1	41	3.0
0	0	0	13	4.0
0	0	0	13	2.5
0	1	1	78	3.0
0	1	0	68	2.5
0	0	1	12	2.5
1	1	1	44	4.0
1	1	0	3	3.5
0	0	0	24	4.0
1	1	1	18	3.5
0	1	0	790	4.5
1	1	0	5	4.5
1	1	1	33	4.0
0	1	1	31	3.0
0	1	1	135	4.0
0	0	1	69	4.0
0	0	1	46	4.5
0	0	0	52	3.0
0	1	1	50	3.5
0	0	1	24	4.0
1	1	1	581	4.5
0	0	1	150	3.5
0	0	1	76	3.5
1	1	0	18	3.5
1	1	1	35	3.5
1	1	1	201	4.0
0	0	1	5	3.0
1	1	1	140	4.0
0	0	1	10	4.0
0	0	1	22	3.0
1	0	0	27	3.0
0	1	1	32	3.0
1	1	0	980	4.0
0	0	1	39	3.5
0	1	0	57	2.5
1	1	1	45	3.5
1	1	0	40	4.0
1	1	1	73	2.5
0	0	0	15	2.5
1	1	0	149	3.5
0	0	0	16	3.5
0	1	0	44	4.5
1	1	0	175	4.0
0	0	1	151	3.5
1	1	1	56	3.5
1	1	1	122	4.0
0	0	1	10	4.0
0	0	0	5	3.0
0	0	0	3	2.5
1	1	1	233	4.0
0	0	0	14	4.0
0	0	0	21	2.5
0	0	1	23	3.5
0	1	0	31	3.5
1	1	1	246	3.5
0	0	0	22	1.5
1	1	1	854	4.0
0	0	0	4	2.5
0	0	1	30	3.5
1	1	0	150	4.5
0	0	0	14	4.5
1	1	0	38	4.0
0	0	1	58	3.5
0	1	1	51	4.0
0	0	1	26	3.0
0	1	1	28	4.5
0	0	1	48	3.0
1	1	1	157	4.0
0	0	0	61	3.5
1	1	1	58	4.0
1	1	1	254	4.0
0	0	0	10	2.0
0	0	1	52	3.0
1	1	1	149	4.0
1	1	1	11	3.5
1	1	1	85	3.0
1	1	1	155	4.0
1	1	1	191	4.0
0	0	1	35	2.0
1	1	1	73	3.5
0	0	1	20	3.5
1	1	0	124	4.5
0	0	0	24	3.5
0	0	0	21	2.0
0	0	1	54	4.0
1	1	1	125	4.0
0	0	1	25	4.0
0	0	0	10	4.5
0	0	0	5	3.0
0	1	1	11	3.5
0	0	0	6	3.0
0	1	1	34	2.5
1	1	1	91	4.5
1	1	1	224	3.0
0	0	0	13	3.0
1	1	0	155	4.5
0	1	0	281	4.0
0	0	0	23	2.5
0	1	0	6	3.0
1	1	1	67	5.0
0	0	1	129	3.5
0	0	1	34	3.5
1	1	1	236	4.0
1	1	1	171	4.0
1	1	1	285	3.5
1	0	1	122	4.0
1	1	0	7	4.5
0	0	0	16	4.0
0	0	0	9	2.5
1	1	1	387	4.5
0	1	1	340	4.0
1	1	0	165	4.0
0	1	0	223	3.5
0	0	1	12	3.5
0	1	0	99	4.0
0	0	0	9	3.0
0	0	0	10	1.5
1	1	1	29	3.0
0	0	0	5	3.5
0	0	0	26	2.5
0	1	1	55	3.5
0	1	0	80	3.5
1	1	1	120	4.5
0	0	1	11	2.5
0	1	1	29	4.5
1	1	1	18	3.0
1	1	0	67	4.0
1	1	0	245	3.0
0	0	0	7	3.5
1	1	0	22	3.5
0	0	0	25	3.5
1	1	1	11	4.0
1	1	0	145	3.5
0	0	1	15	2.0
0	0	0	11	2.5
0	1	0	80	3.5
1	1	0	52	3.5
1	1	0	72	4.0
1	1	0	442	4.5
1	1	1	64	4.0
0	0	1	387	4.0
0	1	1	99	3.0
0	0	0	17	3.0
1	1	1	140	4.0
1	1	1	215	4.0
0	0	1	37	3.5
0	1	1	68	3.5
0	0	0	30	3.0
0	0	0	10	4.0
0	0	1	19	3.5
0	0	1	11	3.0
1	1	1	80	3.5
0	0	0	6	1.5
1	1	1	170	3.0
0	0	1	63	3.5
1	1	0	6	4.5
0	0	1	43	4.0
0	0	1	39	4.5
1	1	0	45	3.5
0	1	1	122	4.0
0	0	1	69	3.0
0	0	0	16	2.0
1	1	0	84	4.5
0	1	1	100	4.0
0	0	1	14	2.0
1	1	1	17	3.5
1	1	1	122	3.5
0	1	1	196	4.0
0	1	0	61	3.5
0	1	0	178	4.0
1	1	0	337	4.5
0	0	0	18	3.5
0	0	1	27	2.5
0	1	0	127	3.5
0	0	1	54	3.5
1	1	1	1041	4.0
0	0	1	86	4.5
0	1	1	345	3.5
0	1	1	347	4.0
0	0	0	4	3.0
1	1	0	21	3.5
1	1	1	118	4.0
0	1	0	23	3.5
1	1	1	286	4.0
1	1	1	161	4.0
0	0	0	6	3.0
1	1	1	36	3.5
0	0	0	17	2.5
0	1	1	269	3.5
0	0	0	7	2.5
0	1	0	613	3.0
1	1	1	9	3.5
0	0	0	164	4.0
1	0	1	65	4.0
1	1	1	407	3.5
0	0	1	15	2.0
0	0	0	11	3.5
0	0	0	5	3.0
1	1	0	60	3.0
1	1	0	34	4.0
1	1	1	33	4.0
0	1	0	189	3.5
1	1	1	75	4.0
0	1	0	22	2.5
0	0	0	106	4.5
0	0	1	58	2.5
0	0	0	235	2.0
1	1	0	73	3.0
0	0	0	11	3.0
1	1	1	48	3.0
0	0	0	6	3.0
1	1	1	69	3.0
1	1	1	108	4.0
0	0	1	9	3.5
0	0	0	12	2.5
0	1	0	464	3.0
0	1	1	91	3.0
1	1	0	192	4.5
0	0	0	44	4.5
0	0	1	54	3.5
1	1	1	141	3.5
1	1	0	10	3.5
0	0	0	29	2.5
0	0	1	37	3.5
0	0	0	11	3.5
1	1	0	26	3.5
0	1	1	343	3.5
0	1	1	199	3.5
0	1	0	962	4.5
0	1	1	45	3.0
1	1	1	182	4.0
0	0	0	5	3.0
1	1	0	319	3.5
0	0	1	70	3.5
1	1	1	16	4.0
1	1	0	96	3.5
1	1	1	211	4.0
1	1	0	492	3.5
0	0	0	35	1.5
0	0	0	13	2.5
1	1	1	39	4.0
1	1	1	151	4.0
1	1	1	114	3.5
1	1	0	51	4.0
0	0	0	15	3.0
1	1	0	300	4.0
0	1	1	77	4.5
0	0	1	29	4.0
0	0	0	9	4.5
1	1	1	32	3.0
0	0	1	17	2.0
0	1	0	74	3.0
0	0	0	16	2.0
0	0	1	520	4.5
0	1	1	30	3.5
0	0	1	48	3.5
1	1	0	659	4.0
1	1	0	5	3.5
0	0	0	23	3.5
1	1	1	138	4.5
0	0	1	20	3.0
1	1	1	150	3.5
0	0	0	9	2.5
0	0	1	20	1.5
1	1	0	32	4.0
1	1	0	178	4.0
0	1	1	128	4.0
1	1	1	192	4.0
0	1	1	78	3.0
1	1	1	49	4.0
0	0	0	15	4.0
1	1	1	250	2.5
0	0	0	16	3.0
0	1	0	9	4.0
1	0	0	15	2.5
0	0	0	14	4.0
1	1	1	65	3.5
1	1	1	143	4.5
0	0	0	10	2.5
0	0	1	130	3.5
0	0	1	39	3.5
1	1	1	160	4.0
0	1	1	14	3.5
1	1	1	206	4.5
0	0	0	7	2.5
0	0	0	12	4.0
1	1	0	12	4.5
0	0	0	21	4.0
1	1	0	10	4.0
0	0	1	57	4.0
0	0	0	6	3.0
1	1	0	207	4.0
1	1	1	117	4.5
1	1	1	19	3.0
0	0	1	80	3.0
1	1	1	56	4.0
0	0	0	8	2.5
0	1	1	200	3.5
0	0	0	23	1.5
0	0	1	6	3.5
0	0	0	18	4.5
0	1	1	300	4.0
1	1	1	105	2.5
1	1	0	34	3.5
0	1	1	82	4.0
0	0	1	14	3.5
0	1	1	20	2.5
0	1	1	47	4.0
0	1	0	148	4.5
0	0	1	35	4.0
0	0	0	98	4.0
0	0	1	123	3.5
0	0	0	21	3.0
0	1	1	60	3.5
1	1	1	229	4.0
0	0	1	40	4.0
0	1	1	54	4.0
0	0	1	70	4.0
0	0	0	6	3.0
1	1	1	143	3.5
1	1	1	143	3.5
0	0	1	49	3.5
0	0	0	12	2.0
0	1	1	93	4.0
1	1	1	244	3.5
0	0	0	20	2.0
0	1	0	62	4.0
1	1	1	245	3.5
1	1	0	68	3.0
1	1	0	13	3.5
1	1	0	53	4.0
0	0	1	39	3.5
1	1	1	62	3.0
0	1	0	541	4.0
1	1	1	115	4.0
0	1	1	77	3.5
1	1	1	102	4.0
0	0	0	11	3.0
0	1	0	83	3.0
0	0	1	37	4.0
1	1	0	233	4.0
0	0	1	51	4.0
1	1	1	267	4.0
1	1	0	128	4.0
1	1	1	242	4.0
0	0	0	14	3.0
0	0	1	14	2.0
0	1	1	279	4.0
0	1	0	39	3.5
0	0	0	7	3.5
0	0	1	24	3.0
1	1	0	34	3.0
0	0	0	12	4.5
0	1	1	750	4.0
1	1	0	334	3.0
1	1	1	62	4.0
0	0	0	17	4.0
0	1	1	54	3.5
0	0	1	13	3.5
1	1	1	27	3.5
1	1	1	88	3.0
1	1	0	120	3.5
1	1	0	436	4.0
1	1	1	59	2.5
0	0	0	8	3.5
0	0	0	16	3.5
0	0	0	84	2.5
0	0	1	27	4.0
0	0	0	17	3.0
0	0	0	13	1.5
0	0	1	89	4.5
0	0	0	11	4.0
1	1	1	358	4.0
0	0	0	92	3.5
0	0	0	4	3.0
1	1	1	16	3.5
0	0	0	35	2.0
0	1	1	375	4.0
1	1	1	34	3.0
0	0	0	21	2.5
0	0	0	19	2.5
0	0	1	93	4.0
0	0	0	23	1.5
